类型,航班起始日期,航班截止日期,班期,航班号,出发站,到达站,STD,STA,ETD,ETA,机型,机号,dd_flag,飞机,机组,乘务,apt_access,VIP,重点航班,rpl_remark,固定衔接环,专项整治,放区,release_seat,alarm_flag,flt_task,航班类型,调整原因,备注,状态,issue_flag,scen_name,bill_no
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1338,SZX,PEK,2025/6/28 21:00,2025/6/29 0:25,2025/6/28 21:00,2025/6/29 0:25,773,B2035,0,本部,本部,本部,n,0,,,0,,蓉,DM C-6,0,正班,国内,工程机务,因B322Y飞机监控左绿EDP壳体回油滤压力有上升趋势，28日回京后8小时排故，航班取消不补以及调整,拟制,预案,PEK-A-liuxiaokang-2025-06-27-1929,154426101
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,134,HND,PEK,2025/6/28 15:00,2025/6/28 18:45,2025/6/28 15:00,2025/6/28 18:45,32A,B6385,0,本部,本部,本部,n,0,,"换飞机,",0,,日,,0,正班,国际,公司计划,,拟制,预案,PEK-E-liyulun-2025-06-26-0856,154368808
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,134,HND,PEK,2025/6/28 15:00,2025/6/28 18:45,2025/6/28 15:00,2025/6/28 18:45,32A,B9919,0,本部,本部,本部,n,0,,"机型,换飞机,飞机归属,",0,,日,DM-TK,0,正班,国际,工程机务,B-6701 客舱监视系统排故，次日晚出，航班调整,拟制,方案,PEK-E-liyulun-2025-06-27-1925,154425795
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,134,HND,PEK,2025/6/28 15:00,2025/6/28 18:45,2025/6/28 15:00,2025/6/28 18:45,32A,B6385,0,本部,本部,本部,n,0,,"换飞机,",0,,日,,0,正班,国际,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-G-xuesenrong-2025-06-26-0902,154329285
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1341,PEK,SZX,2025/6/28 12:00,2025/6/28 15:40,2025/6/28 12:00,2025/6/28 15:40,33A,B5901,1,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,因中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1203,154474262
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1342,SZX,PEK,2025/6/28 17:00,2025/6/28 20:25,2025/6/28 17:00,2025/6/28 20:25,33A,B5901,1,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,中南区域雷雨，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1628,154478699
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1343,PEK,CSX,2025/6/28 6:40,2025/6/28 9:20,2025/6/28 6:40,2025/6/28 9:20,73Z,B20DR,0,本部,重庆,本部,n,0,,"机型,换飞机,飞机归属,",0,,京,DM N-2,0,正班,国内,工程机务,B1395右发漏滑油，工程决定换发，停场等备发，航班调整。,拟制,方案,PEK-C-zhangyufeng-2025-06-27-1833,154398587
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1344,CSX,PEK,2025/6/28 10:30,2025/6/28 12:55,2025/6/28 10:30,2025/6/28 12:55,73Z,B20DR,0,本部,重庆,本部,n,0,,"机型,换飞机,飞机归属,",0,,蓉,DM C-6,0,正班,国内,工程机务,B1395右发漏滑油，工程决定换发，停场等备发，航班调整。,拟制,方案,PEK-C-zhangyufeng-2025-06-27-1833,154398587
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1347,PEK,SWA,2025/6/28 10:25,2025/6/28 13:50,2025/6/28 10:25,2025/6/28 13:50,32F,B325N,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-6,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272035,154431504
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1348,SWA,PEK,2025/6/28 14:45,2025/6/28 18:00,2025/6/28 14:45,2025/6/28 18:00,32F,B325N,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272035,154431504
新增,2025/6/28 0:00,2025/6/28 0:00,_____6_,1349,HFE,CSX,2025/6/28 23:45,2025/6/29 0:45,2025/6/28 23:45,2025/6/29 0:45,73Z,B1223,1, ,本部,本部,n,,,,,,,,0,正班,国内,天气原因,因长沙雷雨，航班备降合肥。,拟制,方案,PEK-C-huyu1-2025-06-28-2219,154486060
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1349,PEK,CSX,2025/6/28 19:45,2025/6/28 22:15,2025/6/28 19:45,2025/6/28 22:52,73Z,B1223,1, ,本部,本部,n,,,"航路,时刻,飞机归属,",,,,,0,正班,国内,天气原因,因长沙雷雨，航班备降合肥。,拟制,方案,PEK-C-huyu1-2025-06-28-2219,154486060
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1350,CSX,PEK,2025/6/28 8:30,2025/6/28 10:55,2025/6/28 8:30,2025/6/28 10:55,73Q,B224Z,0,新疆,本部,本部,n,0,,"时刻,",0,,蓉,DM C-8,0,正班,国内,天气原因,因华北区域受雷雨天气影响，按CDM时间，航班推迟。,拟制,方案,PEK-C-zhangyufeng-2025-06-28-0739,154443634
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1350,CSX,PEK,2025/6/28 8:30,2025/6/28 10:55,2025/6/28 8:30,2025/6/28 10:55,73Z,B1396,0,本部,本部,本部,n,0,,"机型,换飞机,飞机归属,",0,,蓉,,0,正班,国内,工程机务,B1395 右发漏滑油航班调整,拟制,方案,PEK-C-shenbowen-2025-06-26-1348,154371766
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1357,PEK,SZX,2025/6/28 15:00,2025/6/28 18:25,2025/6/28 15:00,2025/6/28 18:25,789,B1468,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1256,154474791
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1357,PEK,SZX,2025/6/28 15:00,2025/6/28 18:25,2025/6/28 15:00,2025/6/28 18:25,789,B1468,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,预案,PEK-B-majun-2025-06-28-1252,154474695
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1357,PEK,SZX,2025/6/28 15:00,2025/6/28 18:25,2025/6/28 15:00,2025/6/28 18:25,789,B1368,0,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,工程机务,因B1468飞机出现左发漏液压油故障，航班衔接调整。,拟制,方案,PEK-C-quyifan-2025-06-27-0636,154388547
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1357,PEK,SZX,2025/6/28 15:00,2025/6/28 18:25,2025/6/28 16:20,2025/6/28 19:45,789,B1468,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,华东中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1538,154477688
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1358,SZX,PEK,2025/6/28 20:00,2025/6/28 23:15,2025/6/28 20:00,2025/6/28 23:15,789,B1468,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-6,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1256,154474791
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1358,SZX,PEK,2025/6/28 20:00,2025/6/28 23:15,2025/6/28 20:00,2025/6/28 23:15,789,B1468,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-6,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,预案,PEK-B-majun-2025-06-28-1252,154474695
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1358,SZX,PEK,2025/6/28 20:00,2025/6/28 23:15,2025/6/28 20:00,2025/6/28 23:15,789,B1368,0,本部,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,工程机务,因B1468飞机出现左发漏液压油故障，航班衔接调整。,拟制,方案,PEK-C-quyifan-2025-06-27-0636,154388547
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1359,PEK,CAN,2025/6/28 7:00,2025/6/28 10:25,2025/6/28 7:00,2025/6/28 10:25,359,B32EZ,0,本部,本部,本部,n,0,,"机型,换飞机,机组归属,",0,,京,DM N-2,0,正班,国内,公司计划,优化航班衔接，保障航班正常,拟制,方案,PEKWJW202506271925,154427023
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1359,PEK,CAN,2025/6/28 7:00,2025/6/28 10:25,2025/6/28 7:00,2025/6/28 10:25,359,B321N,0,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,工程机务,  B-322Z 执行更换起动机工作，航班调整,拟制,方案,PEK-B-yaojinlin-2025-06-26-1207,154333132
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1360,CAN,PEK,2025/6/28 11:40,2025/6/28 14:45,2025/6/28 11:40,2025/6/28 14:45,359,B32EZ,0,本部,本部,本部,n,0,,"机型,换飞机,机组归属,",0,,蓉,DM C-5,0,正班,国内,公司计划,优化航班衔接，保障航班正常,拟制,方案,PEKWJW202506271925,154427023
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1360,CAN,PEK,2025/6/28 11:40,2025/6/28 14:45,2025/6/28 11:40,2025/6/28 14:45,359,B321N,0,本部,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,工程机务,  B-322Z 执行更换起动机工作，航班调整,拟制,方案,PEK-B-yaojinlin-2025-06-26-1207,154333132
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1361,PEK,HAK,2025/6/28 7:40,2025/6/28 12:15,2025/6/28 7:40,2025/6/28 12:15,73Z,B1395,0,本部,本部,本部,n,0,,"换飞机,",0,,京,DM N-2,0,正班,国内,工程机务,B1395右发漏滑油，工程决定换发，停场等备发，航班调整。,拟制,方案,PEK-C-zhangyufeng-2025-06-27-1833,154398587
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1361,PEK,HAK,2025/6/28 7:40,2025/6/28 12:15,2025/6/28 7:40,2025/6/28 12:15,73Z,B1395,1,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,,,拟制,方案,PEK-C-quyifan-2025-06-26-2118,154409822
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1361,PEK,HAK,2025/6/28 7:40,2025/6/28 12:15,2025/6/28 7:40,2025/6/28 12:15,73Z,B1396,1,本部,本部,本部,n,0,,"换飞机,",0,,京,OW,0,正班,国内,,,拟制,方案,PEK-D-renshaocong-2025-06-27-1050,154419056
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1361,PEK,HAK,2025/6/28 7:40,2025/6/28 12:15,2025/6/28 7:40,2025/6/28 12:15,73Z,B1225,1,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-26-1557,154337224
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1362,HAK,PEK,2025/6/28 13:15,2025/6/28 17:00,2025/6/28 13:15,2025/6/28 17:00,73Z,B1225,1,本部,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-D-zhangyufeng-2025-06-26-1557,154337224
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1362,HAK,PEK,2025/6/28 13:15,2025/6/28 17:00,2025/6/28 13:15,2025/6/28 17:00,73Z,B1396,1,本部,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,,,拟制,方案,PEK-D-renshaocong-2025-06-27-1050,154419056
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1362,HAK,PEK,2025/6/28 13:15,2025/6/28 17:00,2025/6/28 13:15,2025/6/28 17:00,73Z,B1395,0,本部,本部,本部,n,0,,"换飞机,",0,,蓉,DM C-6,0,正班,国内,工程机务,B1395右发漏滑油，工程决定换发，停场等备发，航班调整。,拟制,方案,PEK-C-zhangyufeng-2025-06-27-1833,154398587
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1362,HAK,PEK,2025/6/28 13:15,2025/6/28 17:00,2025/6/28 13:15,2025/6/28 17:00,73Z,B1395,1,本部,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,,,拟制,方案,PEK-C-quyifan-2025-06-26-2118,154409822
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1363,PEK,CSX,2025/6/28 15:05,2025/6/28 17:45,2025/6/28 15:05,2025/6/28 17:45,73D,B5553,0,大连,大连,大连,n,0,,"机型,换飞机,",0,,,,0,正班,国内,天气原因,因华中区域雷雨天气，流量控制，航班调整。,拟制,方案,DLC-002-LIUGECHEN-2025-06-26-1021,154369762
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1364,CSX,PEK,2025/6/28 19:00,2025/6/28 21:25,2025/6/28 19:00,2025/6/28 21:25,73D,B5553,0,大连,大连,大连,n,0,,"机型,换飞机,",0,,,,0,正班,国内,天气原因,因华中区域雷雨天气，流量控制，航班调整。,拟制,方案,DLC-002-LIUGECHEN-2025-06-26-1021,154369762
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1365,PEK,CAN,2025/6/28 16:00,2025/6/28 19:25,2025/6/28 16:00,2025/6/28 19:25,359,B32EZ,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272201,154432109
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1365,PEK,CAN,2025/6/28 16:00,2025/6/28 19:25,2025/6/28 16:00,2025/6/28 19:25,359,B321N,0,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,工程机务,  B-322Z 执行更换起动机工作，航班调整,拟制,方案,PEK-B-yaojinlin-2025-06-26-1207,154333132
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1365,PEK,CAN,2025/6/28 16:00,2025/6/28 19:25,2025/6/28 17:35,2025/6/28 21:00,359,B32EZ,0,本部,本部,本部,n,0,,,0,,京,DM B-7,0,正班,国内,天气原因,因中南区域雷雨，航班取消不补。,拟制,方案,PEK-B-majun-2025-06-28-1124,154473604
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1366,CAN,PEK,2025/6/28 20:40,2025/6/28 23:55,2025/6/28 20:40,2025/6/28 23:55,359,B32EZ,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272201,154432109
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1366,CAN,PEK,2025/6/28 20:40,2025/6/28 23:55,2025/6/28 20:40,2025/6/28 23:55,359,B321N,0,本部,本部,本部,n,0,,"换飞机,",0,,,,0,正班,国内,工程机务,  B-322Z 执行更换起动机工作，航班调整,拟制,方案,PEK-B-yaojinlin-2025-06-26-1207,154333132
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1366,CAN,PEK,2025/6/28 20:40,2025/6/28 23:55,2025/6/28 22:40,2025/6/29 1:55,359,B32EZ,0,本部,本部,本部,n,0,,,0,,蓉,DM C-5,0,正班,国内,天气原因,因中南区域雷雨，航班取消不补。,拟制,方案,PEK-B-majun-2025-06-28-1124,154473604
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1367,PEK,SZX,2025/6/28 9:00,2025/6/28 12:35,2025/6/28 9:00,2025/6/28 12:35,32A,B6595,1,本部,本部,本部,n,0,,,0,,京,DM B-7,0,正班,国内,公司计划,"公司计划原因，机组训练需求，航班调整。28日CA1367/8,CA1581，29日CA1582,取消不补",拟制,方案,PEK-E-liyulun-2025-06-27-2239,154431885
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1368,SZX,PEK,2025/6/28 14:00,2025/6/28 17:15,2025/6/28 14:00,2025/6/28 17:15,32A,B6595,1,本部,本部,本部,n,0,,,0,,蓉,DM C-5,0,正班,国内,公司计划,"公司计划原因，机组训练需求，航班调整。28日CA1367/8,CA1581，29日CA1582,取消不补",拟制,方案,PEK-E-liyulun-2025-06-27-2239,154431885
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1369,PEK,SYX,2025/6/28 7:25,2025/6/28 11:35,2025/6/28 7:25,2025/6/28 11:35,73V,B1416,0,重庆,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,工程机务,b1958 副驾驶右侧信号灯故障机务排故CA1417/8 取消不补其他航班调整,拟制,方案,PEK-C-shenbowen-2025-06-26-1047,154370233
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,137,PEK,GMP,2025/6/28 10:00,2025/6/28 12:05,2025/6/28 10:00,2025/6/28 12:05,73K,B5851,0,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国际,,,拟制,方案,PEK-C-quyifan-2025-06-26-2118,154409822
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,137,PEK,GMP,2025/6/28 10:00,2025/6/28 12:05,2025/6/28 10:00,2025/6/28 12:05,73K,B1766,0,本部,本部,本部,n,0,,"换飞机,",0,,,,0,正班,国际,,,拟制,方案,PEK-C-quyifan-2025-06-26-1820,154404870
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1370,SYX,PEK,2025/6/28 12:45,2025/6/28 16:45,2025/6/28 12:45,2025/6/28 16:45,73V,B1416,0,重庆,本部,本部,n,0,,"换飞机,",0,,蓉,,0,正班,国内,工程机务,b1958 副驾驶右侧信号灯故障机务排故CA1417/8 取消不补其他航班调整,拟制,方案,PEK-C-shenbowen-2025-06-26-1047,154370233
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1379,PEK,CAN,2025/6/28 19:00,2025/6/28 22:20,2025/6/28 19:00,2025/6/28 22:20,77W,B7869,0,本部,本部,本部,n,0,,"机型,换飞机,",0,,,,0,正班,国内,公司计划,航班计划进入72小时运控权限，航班计划衔接原因，进行调整。,拟制,方案,PEK-A-liuxiaokang-2025-06-26-0914,154329839
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,138,GMP,PEK,2025/6/28 13:25,2025/6/28 15:25,2025/6/28 13:25,2025/6/28 15:25,73K,B5851,0,本部,本部,本部,n,0,,"换飞机,",0,,京,,0,正班,国际,,,拟制,方案,PEK-C-quyifan-2025-06-26-2118,154409822
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,138,GMP,PEK,2025/6/28 13:25,2025/6/28 15:25,2025/6/28 13:25,2025/6/28 15:25,73K,B1766,0,本部,本部,本部,n,0,,"换飞机,",0,,,,0,正班,国际,,,拟制,方案,PEK-C-quyifan-2025-06-26-1820,154404870
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1383,PEK,SZX,2025/6/28 10:00,2025/6/28 13:25,2025/6/28 10:00,2025/6/28 13:25,32Q,B6633,0,广东,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272035,154431504
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1384,SZX,PEK,2025/6/28 15:00,2025/6/28 18:15,2025/6/28 15:00,2025/6/28 18:15,32Q,B6633,0,广东,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272035,154431504
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1385,PEK,CAN,2025/6/28 20:05,2025/6/28 23:15,2025/6/28 22:35,2025/6/29 1:45,32A,B6385,1,本部,广东,广东,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,因华北、华东、华南雷雨天气，航班推时,拟制,方案,PEK-E-huozihe-2025-06-28-2103,154456610
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1385,PEK,CAN,2025/6/28 20:05,2025/6/28 23:15,2025/6/28 20:05,2025/6/28 23:15,32A,B6327,0,本部,广东,广东,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,因华北雷雨 航班推时,拟制,方案,PEK-E-shenbw2019-2025-06-28-0949,154471659
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1385,PEK,CAN,2025/6/28 20:05,2025/6/28 23:15,2025/6/28 20:05,2025/6/28 23:15,32A,B9919,0,本部,广东,广东,n,0,,"换飞机,",0,,京,DM B-7,0,正班,国内,天气原因,因华北区域雷雨 航班调整,拟制,方案,PEK-E-shenbw2019-2025-06-28-0930,154471458
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1385,PEK,CAN,2025/6/28 20:05,2025/6/28 23:15,2025/6/28 20:05,2025/6/28 23:15,32Q,B6701,0,广东,广东,广东,n,0,,"机型,换飞机,飞机归属,",0,,京,DM B-7,0,正班,国内,工程机务,B-6701 客舱监视系统排故，次日晚出，航班调整,拟制,方案,PEK-E-liyulun-2025-06-27-1925,154425795
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1385,PEK,CAN,2025/6/28 20:05,2025/6/28 23:15,2025/6/28 22:35,2025/6/29 1:45,32A,B6327,0,本部,广东,广东,n,0,,"换飞机,",0,,京,DM B-7,0,正班,国内,工程机务,B6973飞机监控飞控故障信息：左大翼A环路故障，申请今日回京航后排故 航班调整,拟制,方案,PEK-E-shenbw2019-2025-06-28-1125,154473607
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1389,PEK,CSX,2025/6/28 8:25,2025/6/28 11:10,2025/6/28 8:25,2025/6/28 11:10,73D,B5639,1,大连,大连,大连,n,0,,"换飞机,",0,,连,DM-D1,0,正班,国内,天气原因,因华东区域降水，航班调整。,拟制,方案,DLC-022-LLIUGECHEN-2025-06-28-0244,154436886
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1390,CSX,PEK,2025/6/28 12:20,2025/6/28 14:55,2025/6/28 12:20,2025/6/28 14:55,73D,B5639,1,大连,大连,大连,n,0,,"换飞机,",0,,连,DM-D1,0,正班,国内,天气原因,因华东区域降水，航班调整。,拟制,方案,DLC-022-LLIUGECHEN-2025-06-28-0244,154436886
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1397,PEK,SZX,2025/6/28 14:00,2025/6/28 17:25,2025/6/28 14:00,2025/6/28 17:25,33Z,B8689,0,本部,本部,本部,n,0,,"机型,换飞机,",0,,京,DM B-7,0,正班,国内,公司计划,优化航班衔接，保障航班正常,拟制,方案,PEKWJW202506271920,154425715
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1397,PEK,SZX,2025/6/28 14:00,2025/6/28 17:25,2025/6/28 14:00,2025/6/28 17:25,333,B6513,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,预案,PEK-B-majun-2025-06-28-1252,154474695
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1397,PEK,SZX,2025/6/28 14:00,2025/6/28 17:25,2025/6/28 14:00,2025/6/28 17:25,333,B6513,0,本部,本部,本部,n,0,,"时刻,",0,,京,DM B-7,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1256,154474791
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1398,SZX,PEK,2025/6/28 19:00,2025/6/28 22:25,2025/6/28 19:00,2025/6/28 22:25,333,B6513,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,预案,PEK-B-majun-2025-06-28-1252,154474695
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1398,SZX,PEK,2025/6/28 19:00,2025/6/28 22:25,2025/6/28 19:00,2025/6/28 22:25,333,B6513,0,本部,本部,本部,n,0,,"时刻,",0,,蓉,DM C-5,0,正班,国内,天气原因,中南区域雷雨，按照CDM时间，航班推迟。,拟制,方案,PEK-B-majun-2025-06-28-1256,154474791
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1398,SZX,PEK,2025/6/28 19:00,2025/6/28 22:25,2025/6/28 19:00,2025/6/28 22:25,33Z,B8689,0,本部,本部,本部,n,0,,"机型,换飞机,",0,,蓉,DM C-5,0,正班,国内,公司计划,优化航班衔接，保障航班正常,拟制,方案,PEKWJW202506271920,154425715
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1399,PEK,CSX,2025/6/28 9:55,2025/6/28 12:40,2025/6/28 9:55,2025/6/28 12:40,73A,B5390,0,重庆,重庆,本部,n,0,,,0,,京,,0,正班,国内,,,拟制,方案,PEK-C-gaopeng-2025-06-27-1313,154393141
取消,2025/6/28 0:00,2025/6/28 0:00,_____6_,1400,CSX,PEK,2025/6/28 14:00,2025/6/28 16:25,2025/6/28 14:00,2025/6/28 16:25,73A,B5390,0,重庆,重庆,本部,n,0,,,0,,蓉,,0,正班,国内,,,拟制,方案,PEK-C-gaopeng-2025-06-27-1313,154393141
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1401,PEK,CTU,2025/6/28 16:00,2025/6/28 18:55,2025/6/28 16:00,2025/6/28 18:55,33A,B5948,0,本部,浙江,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,,,拟制,方案,PEK-A-tianlei-2025-06-26-1913,154405788
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1401,PEK,CTU,2025/6/28 16:00,2025/6/28 18:55,2025/6/28 16:00,2025/6/28 18:55,33A,B5906,0,本部,浙江,本部,n,0,,"换飞机,",0,,京,,0,正班,国内,,,拟制,方案,PEK-A-liuxiaolei-2025-06-27-1129,154419527
变更,2025/6/28 0:00,2025/6/28 0:00,_____6_,1401,PEK,CTU,2025/6/28 16:00,2025/6/28 18:55,2025/6/28 16:00,2025/6/28 18:55,33A,B5916,0,本部,浙江,本部,n,0,,"时刻,",0,,京,DM B-5,0,正班,国内,天气原因,因华北、华东、华南大范围雷雨影响，航班调时,拟制,方案,PEKWJW202506272035,154431504
